section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://www.collectionscanada.gc.ca/whats-on/treaties-exhibition/014001-1000-e.html,Royal Proclamation,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20121024205146/http://www.collectionscanada.gc.ca/whats-on/treaties-exhibition/014001-1000-e.html,20121024205146,found
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://memory.loc.gov/cgi-bin/query/r?ammem/mgw:@field%28DOCID+@lit%28gw020319%29%2,Letter of George Washington to William Crawford,TIMEOUT,Timed out after 15s,,,not_archived
history-content,The Standardization of American English,/history-content/ask-a-historian/25489,history-content/ask-a-historian/the-standardization-of-american-english-25489.md,http://noahwebsterhouse.org/discover/noah-webster-history.htm,Noah Webster biography,404,HTTP 404,http://web.archive.org/web/20171226102308/https://www.noahwebsterhouse.org/discover/noah-webster-history.htm,20171226102308,found
history-content,The Ways West,/history-content/ask-a-historian/24501,history-content/ask-a-historian/the-ways-west-24501.md,http://www.newyorkcanals.org/_pdfs/Daniels.pdf,Erie Canal Time Machine,404,HTTP 404,,,not_archived
history-content,Tips to Trappers,/history-content/ask-a-historian/23936,history-content/ask-a-historian/tips-to-trappers-23936.md,http://digitalarchive.gsu.edu/history_theses/32/,"""Dixie Progress: Sears, Roebuck & Co. and How It Became an Icon in Southern Culture,""",CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20100729135506/http://digitalarchive.gsu.edu/history_theses/32/,20100729135506,found
history-content,Trade Routes and Emerging Colonial Economies,/history-content/ask-a-historian/24306,history-content/ask-a-historian/trade-routes-and-emerging-colonial-economies-24306.md,http://srufaculty.sru.edu/james.hughes/201/Andes-Mexico/trade.htm,Spanish Colonial Trade Routes,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20150510065420/http://srufaculty.sru.edu:80/james.hughes/201/Andes-Mexico/trade.htm,20150510065420,found
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.halkcephesi.net/kutuphane/zhdanov/Zhdanov_Cominform.htm,"""Report on the International Situation to the Cominform,""",CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.lib.washington.edu/exhibits/AllPowers/film.html,The Red Scare: A Filmography,404,HTTP 404; redirected to different domain: lib.uw.edu,http://web.archive.org/web/20170223211719/http://www.lib.washington.edu/exhibits/AllPowers/film.html,20170223211719,found
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,"http://www.watergate.info/nixon/1959_nixon-khrushchev-kitchen-debate.shtml""","""Kitchen Debate.""",404,HTTP 404,,,not_archived
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.history.army.mil/html/bookshelves/resmat/ww2list.html,Army’s U.S. Center for Military History,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20250202224112/https://www.history.army.mil/html/bookshelves/resmat/ww2list.html,20250202224112,found
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.history.navy.mil/wars/index.html#anchor12058,The Naval History Center,404,HTTP 404,http://web.archive.org/web/20141228211419/http://www.history.navy.mil:80/wars/index.html,20141228211419,found
history-content,Voting Rights and the 14th Amendment,/history-content/ask-a-historian/23652,history-content/ask-a-historian/voting-rights-and-the-14th-amendment-23652.md,http://arcweb.archives.gov/arc/action/BasicMultimediaSearchForm,National Archives and Records Administration,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130407015838/http://arcweb.archives.gov:80/arc/action/BasicMultimediaSearchForm,20130407015838,found
history-content,Jim Crow Segregation: The Difficult and Anti-Democratic Work of White Supremacy,/history-content/beyond-the-textbook/24693,history-content/beyond-the-textbook/jim-crow-segregation-the-difficult-and-anti-democratic-work-of-white-supremacy-24693.md,http://www.uncpress.unc.edu/browse/book_detail?title_id=1637,"*Freedom''s Teacher:
  The Life of Septima Clark*",CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160822233945/http://www.uncpress.unc.edu/browse/book_detail?title_id=1637,20160822233945,found
history-content,Advisory Council on Historic Preservation,/history-content/national-resources/25298,history-content/national-resources/advisory-council-on-historic-preservation-25298.md,https://gsn.nylc.org/clearinghouse,National Service-Learning Clearinghouse website,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20190203111258/https://gsn.nylc.org/clearinghouse,20190203111258,found
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://collections.anacostia.si.edu/code/eMuseum.asp?page=search_basic,collections search,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130514233511/http://collections.anacostia.si.edu/code/eMuseum.asp?page=search_basic,20130514233511,found
history-content,Architect of the Capitol,/history-content/national-resources/23801,history-content/national-resources/architect-of-the-capitol-23801.md,http://www.aoc.gov/cc/architecture/index.cfm,architecture,404,HTTP 404,http://web.archive.org/web/20120817124957/http://www.aoc.gov/cc/architecture/index.cfm,20120817124957,found
history-content,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",/history-content/national-resources/22889,history-content/national-resources/bureau-of-alcohol-tobacco-firearms-and-explosives-22889.md,http://www.atf.gov/about/foia/,Reading Room,404,HTTP 404,,,not_archived
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/index.html,children's page,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20150205111230/http://www.bam.gov/index.html,20150205111230,found
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.cdc.gov/education/,education resource collection,404,HTTP 404,http://web.archive.org/web/20210801045037/https://www.cdc.gov/education/,20210801045037,found
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/sub_diseases/diseases_wnv_game.html,investigation of West Nile Virus,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/sub_diseases/diseases_sars.html,history of SARS,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/index.html,Revolutionary War,404,HTTP 404,http://web.archive.org/web/20140703012440/https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/index.html,20140703012440,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/civil-war/index.html,Civil War,404,HTTP 404,http://web.archive.org/web/20140419055436/https://www.cia.gov/library/publications/additional-publications/civil-war/index.html,20140419055436,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/oss/index.htm,Office of Strategic Services,404,HTTP 404,http://web.archive.org/web/20141010030249/https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/oss/index.htm,20141010030249,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/corona-between-the-sun-and-the-earth/index.html,space reconnaissance,404,HTTP 404,http://web.archive.org/web/20140419055049/https://www.cia.gov/library/publications/additional-publications/corona-between-the-sun-and-the-earth/index.html,20140419055049,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/heroin-movement-worldwide/index.html,heroin use worldwide,404,HTTP 404,http://web.archive.org/web/20140419055359/https://www.cia.gov/library/publications/additional-publications/heroin-movement-worldwide/index.html,20140419055359,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/letter.html,letter by George Washington,404,HTTP 404,http://web.archive.org/web/20140815174634/https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/letter.html,20140815174634,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/intelligence-literature/index.html,suggested reading list,404,HTTP 404,http://web.archive.org/web/20201218025730/https://www.cia.gov/library/intelligence-literature/index.html,20201218025730,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/kids-page/k-5th-grade/index.html,K-5 section,404,HTTP 404,http://web.archive.org/web/20200902231449/https://www.cia.gov/kids-page/k-5th-grade/index.html,20200902231449,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/kids-page/6-12th-grade/index.html,6-12 section,404,HTTP 404,http://web.archive.org/web/20200902231430/https://www.cia.gov/kids-page/6-12th-grade/index.html,20200902231430,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/kids-page/parents-teachers/teacher-resources/index.html,lesson plans,404,HTTP 404,http://web.archive.org/web/20190601193604/https://www.cia.gov/kids-page/parents-teachers/teacher-resources/index.html,20190601193604,found
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/about-cia/cia-museum/cia-museum-tour/index.html,virtual museum tour,404,HTTP 404,http://web.archive.org/web/20120514220130/https://cia.gov/about-cia/cia-museum/cia-museum-tour/index.html,20120514220130,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/about/index.shtm,their words,TIMEOUT,Timed out after 15s,http://web.archive.org/web/20120704234454/http://www.fema.gov:80/about/index.shtm,20120704234454,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/news/disaster_totals_annual.fema,listings of declared disasters,503,HTTP 503,,,not_archived
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/hazard/dproc.shtm,disaster declaration definitions and relief procedure,503,HTTP 503,http://web.archive.org/web/20120712042339/http://www.fema.gov:80/hazard/dproc.shtm,20120712042339,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/hazard/types.shtm,disaster types,503,HTTP 503,,,not_archived
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/hazard/map/index.shtm,maps,503,HTTP 503,http://web.archive.org/web/20120704233732/http://www.fema.gov:80/hazard/map/index.shtm,20120704233732,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/kidsApps/quiz_multichoice_questions.do?quiz=quiz_disasterarea&action=init,quiz,503,HTTP 503,http://web.archive.org/web/20090506191809/https://www.fema.gov/kidsApps/quiz_multichoice_questions.do?quiz=quiz_disasterarea&action=init,20090506191809,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/kids/dizarea.htm,disaster types,503,HTTP 503,http://web.archive.org/web/20110907213739/http://www.fema.gov/kids/dizarea.htm,20110907213739,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/kids/whatnow/,current disasters,503,HTTP 503,http://web.archive.org/web/20120124135106/http://www.fema.gov:80/kids/whatnow/,20120124135106,found
history-content,Federal Emergency Management Agency,/history-content/national-resources/23424,history-content/national-resources/federal-emergency-management-agency-23424.md,http://www.fema.gov/kids/lib.htm,library,503,HTTP 503,http://web.archive.org/web/20110907093446/http://www.fema.gov:80/kids/lib.htm,20110907093446,found
history-content,Federal Resources for Educational Excellence,/history-content/national-resources/19198,history-content/national-resources/federal-resources-for-educational-excellence-19198.md,http://www.free.ed.gov/subjects.cfm?subject_id=178,History and Social Studies,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20140105033827/http://free.ed.gov:80/subjects.cfm/?subject_id=178,20140105033827,found
history-content,Federal Resources for Educational Excellence,/history-content/national-resources/19198,history-content/national-resources/federal-resources-for-educational-excellence-19198.md,http://free.ed.gov/subjects.cfm?subject_id=178&res_feature_request=0,U.S. History Topics,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130511015211/http://www.free.ed.gov/subjects.cfm?subject_id=178&res_feature_request=0,20130511015211,found
history-content,Federal Resources for Educational Excellence,/history-content/national-resources/19198,history-content/national-resources/federal-resources-for-educational-excellence-19198.md,http://free.ed.gov/subjects.cfm?subject_id=157&res_feature_request=0,chronologically,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130511015815/http://www.free.ed.gov/subjects.cfm?subject_id=157&res_feature_request=0,20130511015815,found
history-content,Government Printing Office,/history-content/national-resources/21919,history-content/national-resources/government-printing-office-21919.md,http://catalog.gpo.gov/fdlpdir/FDLPdir.jsp,federal depository libraries,SSL_ERROR,SSL certificate error,http://web.archive.org/web/20210722152930/https://catalog.gpo.gov/fdlpdir/FDLPdir.jsp,20210722152930,found
history-content,Government Printing Office,/history-content/national-resources/21919,history-content/national-resources/government-printing-office-21919.md,http://www.gpo.gov/congressional/testimony.htm,Congressional testimony,404,HTTP 404,http://web.archive.org/web/20171002123743/https://www.gpo.gov/congressional/testimony.htm,20171002123743,found
history-content,Indian Health Service,/history-content/national-resources/22942,history-content/national-resources/indian-health-service-22942.md,http://info.ihs.gov/Disparities.asp,health disparities,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20100527102139/http://info.ihs.gov/Disparities.asp,20100527102139,found
history-content,Indian Health Service,/history-content/national-resources/22942,history-content/national-resources/indian-health-service-22942.md,http://info.ihs.gov/,short sections,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,Indian Health Service,/history-content/national-resources/22942,history-content/national-resources/indian-health-service-22942.md,http://www.ihs.gov/NonMedicalPrograms/dqwg/dqwg-section5-home.asp,national and regional health trends,404,HTTP 404,http://web.archive.org/web/20111023220659/http://www.ihs.gov/NonMedicalPrograms/dqwg/dqwg-section5-home.asp,20111023220659,found
history-content,Indian Health Service,/history-content/national-resources/22942,history-content/national-resources/indian-health-service-22942.md,http://www.ihs.gov/FacilitiesServices/AreaOffices/Alaska/dpehs/index.asp,"mortality, population, and special reports on Alaska natives",404,HTTP 404,http://web.archive.org/web/20120320024319/http://www.ihs.gov:80/FacilitiesServices/areaOffices/alaska/dpehs/index.asp,20120320024319,found
history-content,Indian Health Service,/history-content/national-resources/22942,history-content/national-resources/indian-health-service-22942.md,http://www.ihs.gov/publicinfo/photogallery/,photo gallery,404,HTTP 404,,,not_archived
history-content,James Madison Memorial Fellowship Foundation,/history-content/national-resources/25563,history-content/national-resources/james-madison-memorial-fellowship-foundation-25563.md,https://www.jamesmadison.gov/lessons.php,lesson plans,404,HTTP 404,http://web.archive.org/web/20190227040610/https://www.jamesmadison.gov/lessons.php,20190227040610,found
history-content,James Madison Memorial Fellowship Foundation,/history-content/national-resources/25563,history-content/national-resources/james-madison-memorial-fellowship-foundation-25563.md,https://www.jamesmadison.gov/links.php,links,404,HTTP 404,http://web.archive.org/web/20190119162317/https://www.jamesmadison.gov/links.php,20190119162317,found
history-content,Library of Congress,/history-content/national-resources/19183,history-content/national-resources/library-of-congress-19183.md,http://memory.loc.gov/ammem/index.html,American Memory,TIMEOUT,Timed out after 15s,,,not_archived
history-content,Los Alamos National Laboratory,/history-content/national-resources/22916,history-content/national-resources/los-alamos-national-laboratory-22916.md,http://www.lanl.gov/history/people/oppenheimer.shtml,J. Robert Oppenheimer,404,HTTP 404,http://web.archive.org/web/20130103180618/http://www.lanl.gov/history/people/oppenheimer.shtml,20130103180618,found
history-content,Los Alamos National Laboratory,/history-content/national-resources/22916,history-content/national-resources/los-alamos-national-laboratory-22916.md,http://www.lanl.gov/history/people/S_Ulam.shtml,Stan Ulam,404,HTTP 404,http://web.archive.org/web/20130525071450/http://www.lanl.gov:80/history/people/S_Ulam.shtml,20130525071450,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.navy.mil/,Naval Historical Center,404,HTTP 404,http://web.archive.org/web/20260502000954/https://www.history.navy.mil/,20260502000954,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.navy.mil/branches/org8-8.htm,Teacher Resource Page,404,HTTP 404,,,not_archived
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.army.mil/,U.S. Army Center for Military History,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20260613114104/https://history.army.mil/,20260613114104,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.army.mil/html/about/overview.html,overview,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20250204201712/https://www.history.army.mil/html/about/overview.html,20250204201712,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.army.mil/aom.html,Artifact of the Month,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20170506124802/http://www.history.army.mil///aom.html,20170506124802,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.history.army.mil/armyhistory/index.html,*Army History*,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.airforce.com/learn-about/history/,Air Force Link,404,HTTP 404,,,not_archived
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.airforce.com/learn-about/,Air Force's history,404,HTTP 404,http://web.archive.org/web/20260211110601/https://www.airforce.com/learn-about/,20260211110601,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.tecom.usmc.mil/HD/,U.S. Marine Corps History Division,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120419003655/http://www.tecom.usmc.mil:80/HD/,20120419003655,found
history-content,Military History,/history-content/national-resources/19187,history-content/national-resources/military-history-19187.md,http://www.tecom.usmc.mil/HD/speeches.htm,"historical documents, orders and speeches",CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120205133444/http://www.tecom.usmc.mil/HD/speeches.htm,20120205133444,found
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/TRAINING/LIBRARY/library.HTM,MSHA Library,404,HTTP 404,http://web.archive.org/web/20160125030154/http://www.msha.gov:80/TRAINING/LIBRARY/library.htm,20160125030154,found
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/content/photos_brief.html,photograph archive,404,HTTP 404,http://web.archive.org/web/20150404033301/http://www.msha.gov:80/TRAINING/LIBRARY/mshaPortal/content/photos_brief.html,20150404033301,found
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/DISASTER/MONONGAH/MONON1.asp,"Monangah, West Virginia, explosions",404,HTTP 404,http://web.archive.org/web/20260202232758/https://www.msha.gov/DISASTER/MONONGAH/MONON1.asp,20260202232758,found
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,general digital library,404,HTTP 404,,,not_archived
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/TRAINING/LIBRARY/FatalRecordsSearch.asp,Fatality Archive Database,404,HTTP 404,http://web.archive.org/web/20150930174021/http://www.msha.gov:80/TRAINING/LIBRARY/FatalRecordsSearch.asp,20150930174021,found
history-content,Mine Safety and Health Administration,/history-content/national-resources/23789,history-content/national-resources/mine-safety-and-health-administration-23789.md,http://www.msha.gov/streaming/videoclipslibrary.asp,video clip library,404,HTTP 404,http://web.archive.org/web/20160115014611/http://www.msha.gov:80/streaming/videoclipslibrary.asp,20160115014611,found
history-content,National Aeronautics and Space Administration,/history-content/national-resources/21780,history-content/national-resources/national-aeronautics-and-space-administration-21780.md,http://history.nasa.gov/kids.html,NASA History for Kids!,404,HTTP 404; redirected to different domain: nasa.gov,http://web.archive.org/web/20230614063228/https://history.nasa.gov/kids.html,20230614063228,found
history-content,National Agricultural Statistics Service,/history-content/national-resources/23720,history-content/national-resources/national-agricultural-statistics-service-23720.md,https://www.nass.usda.gov/Education_and_Outreach/Lesson_Plans/index.php,lesson plans,404,HTTP 404,http://web.archive.org/web/20220206004638/https://www.nass.usda.gov/Education_and_Outreach/Lesson_Plans/index.php,20220206004638,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/museum/,website,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120416084901/http://www.nasm.si.edu:80/museum/,20120416084901,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/classroom.cfm,classroom resources,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120415125504/http://www.nasm.si.edu:80/education/classroom.cfm,20120415125504,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/teaching_resources.cfm,teaching resources,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/onlinelearning.cfm,online activities,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/online_fieldtrips.cfm,electronic field trips,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120415155454/http://www.nasm.si.edu:80/education/online_fieldtrips.cfm,20120415155454,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/classroom_videoconf.cfm,distance learning opportunities,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120313230140/http://www.nasm.si.edu:80/education/classroom_videoconf.cfm,20120313230140,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/teachers.cfm,professional development workshops,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120305110727/http://www.nasm.si.edu:80/education/teachers.cfm,20120305110727,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/collections/browseobjects.cfm,online collections,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120415050218/http://www.nasm.si.edu:80/collections/browseobjects.cfm,20120415050218,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/exhibitions/online.cfm,online exhibits,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120421181407/http://www.nasm.si.edu:80/exhibitions/online.cfm,20120421181407,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://blog.nasm.si.edu/,blog,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160702084135/http://blog.nasm.si.edu:80/,20160702084135,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/visit/,visit,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120426035631/http://www.nasm.si.edu:80/visit/,20120426035631,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/education/,onsite student activities,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120427225350/http://www.nasm.si.edu:80/education/,20120427225350,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.nasm.si.edu/events/lectures/,lectures,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120427111211/http://www.nasm.si.edu:80/events/lectures/,20120427111211,found
history-content,National Endowment for the Arts,/history-content/national-resources/23723,history-content/national-resources/national-endowment-for-the-arts-23723.md,https://www.arts.gov/videos,audio & video,404,HTTP 404,http://web.archive.org/web/20200928044835/https://www.arts.gov/videos,20200928044835,found
history-content,National Endowment for the Arts,/history-content/national-resources/23723,history-content/national-resources/national-endowment-for-the-arts-23723.md,https://www.arts.gov/video/nea-big-read-meet-ray-bradbury,Ray Bradbury,404,HTTP 404,http://web.archive.org/web/20200812205052/https://www.arts.gov/video/nea-big-read-meet-ray-bradbury,20200812205052,found
history-content,National Endowment for the Arts,/history-content/national-resources/23723,history-content/national-resources/national-endowment-for-the-arts-23723.md,https://www.arts.gov/video/nea-opera-honors-interview-richard-gaddes,opera greats,404,HTTP 404,http://web.archive.org/web/20200813142543/https://www.arts.gov/video/nea-opera-honors-interview-richard-gaddes,20200813142543,found
history-content,National Endowment for the Arts,/history-content/national-resources/23723,history-content/national-resources/national-endowment-for-the-arts-23723.md,https://www.arts.gov/video/2008-nea-jazz-masters-panel-part-1,jazz masters,404,HTTP 404,http://web.archive.org/web/20200521130131/https://www.arts.gov/video/2008-nea-jazz-masters-panel-part-1,20200521130131,found
history-content,National Endowment for the Arts,/history-content/national-resources/23723,history-content/national-resources/national-endowment-for-the-arts-23723.md,https://www.arts.gov/video/richard-bausch-letter-young-writer,how to write,404,HTTP 404,http://web.archive.org/web/20190907025942/https://www.arts.gov/video/richard-bausch-letter-young-writer,20190907025942,found
history-content,National Endowment for the Humanities,/history-content/national-resources/19199,history-content/national-resources/national-endowment-for-the-humanities-19199.md,http://picturingamerica.neh.gov/,Picturing America,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20221110125509/https://picturingamerica.neh.gov/,20221110125509,found
history-content,National Institute for Literacy,/history-content/national-resources/23784,history-content/national-resources/national-institute-for-literacy-23784.md,http://literacydirectory.org/,literacy directory,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20260111075325/https://www.literacydirectory.org/,20260111075325,found
