section,page_title,page_url,source_file,link_url,link_text
history-content,Roosevelt's Tree Army,/history-content/ask-a-historian/24601,history-content/ask-a-historian/roosevelts-tree-army-24601.md,http://books.google.com/books?id=vVsRREWeZvcC&printsec=frontcover&dq=The+Iroquois+and+the+New+Deal.&source=bl&ots=XKexfwH2Pd&sig=83vkTc8c3xSSMxmnTK1XpL1FaeM&hl=en&ei=POuVTYGTBZO10QHH67GFDA&sa=X&oi=book_result&ct=result&resnum=3&ved=0CCoQ6AEwAg#v=onepage&q&f=false,*The Iroquois and the New Deal.*
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=swUL2H5vGfUC&q=at+dawn+we+slept&dq=at+dawn+we+slept&ei=dRL3SpqgMZGGzgTjvoXSDw,At Dawn We Slept: The Untold Story of Pearl Harbor
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=r8PutH7_T2gC&lpg=PP1&dq=Deceember%208%2C%201941&pg=PP1#v=onepage&q=&f=false,"December 8, 1941: MacArthur's Pearl Harbor"
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=3AZCAAAAIAAJ&q=how+japan+plans+to+win&dq=how+japan+plans+to+win&ei=OhP3SuCVGY7-zQSE0vWLBg,How Japan Plans to Win
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=q2pFnALHfykC&lpg=PP3&dq=pearl%20harbor%20papers&pg=PP3#v=onepage&q=&f=false,The Pearl Harbor Papers: Inside the Japanese Plans
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=6J0_vJKLzsgC&lpg=PP1&dq=fateful%20choices&pg=PP1#v=onepage&q=&f=false,"Fateful Choices: Ten Decisions That Changed the World, 1940-1941"
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=p-hoAAAAMAAJ&q=history+of+russian+and+soviet&dq=history+of+russian+and+soviet&ei=yxP3SvvQJIauyATPv7X-CA,A History of Russian and Soviet Sea Power
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=euloAAAAMAAJ&q=maritime+history+of+russia&dq=maritime+history+of+russia&ei=FRT3Sun1KpKwNpyqxeAO,"The Maritime History of Russia, 848-1948"
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://books.google.com/books?id=xxRlzgYz2eoC&lpg=PP1&dq=stalin's%20ocean-going%20fleet&pg=PP1#v=onepage&q=&f=false,"Stalin's Ocean-Going Fleet: Soviet Naval Strategy and Shipbuilding Programmes, 1935-1953"
history-content,Russian Ships at Pearl Harbor?,/history-content/ask-a-historian/23489,history-content/ask-a-historian/russian-ships-at-pearl-harbor-23489.md,http://www.history.navy.mil/faqs/faq66-1.htm,"Pearl Harbor Attack, 7 December 1941."
history-content,Separation of Church and State,/history-content/ask-a-historian/24441,history-content/ask-a-historian/separation-of-church-and-state-24441.md,http://www.oupcanada.com/catalog/9780195300925.html,The Faiths of the Founding Fathers.
history-content,Separation of Church and State,/history-content/ask-a-historian/24441,history-content/ask-a-historian/separation-of-church-and-state-24441.md,https://rowman.com/ISBN/9780742531154/The-Faiths-of-Our-Fathers-What-America's-Founders-Really-Believed,*Faiths of Our Fathers: What our Founding Fathers Really Believed.*
history-content,Separation of Church and State,/history-content/ask-a-historian/24441,history-content/ask-a-historian/separation-of-church-and-state-24441.md,http://www.cambridge.org/gb/knowledge/isbn/item2326713/?site_locale=en_GB,"*God and the Founders: Madison, Washington, and Jefferson.*"
history-content,Separation of Church and State,/history-content/ask-a-historian/24441,history-content/ask-a-historian/separation-of-church-and-state-24441.md,http://www.archives.gov/exhibits/charters/constitution.html,**Constitution of the United States**
history-content,Separation of Church and State,/history-content/ask-a-historian/24441,history-content/ask-a-historian/separation-of-church-and-state-24441.md,http://www.loc.gov/loc/lcib/9806/danpre.html,*A committee of the Danbury Baptist association in the State of Connecticut*
history-content,Significant Changes in Teaching History over the Past Decade,/history-content/ask-a-historian/21576,history-content/ask-a-historian/significant-changes-in-teaching-history-over-the-past-decade-21576.md,http://www.oah.org/activities/lapietra/index.html#Anchor-20246,"""The La Pietra Report: A Report to the Profession,"""
history-content,Significant Changes in Teaching History over the Past Decade,/history-content/ask-a-historian/21576,history-content/ask-a-historian/significant-changes-in-teaching-history-over-the-past-decade-21576.md,http://www.aft.org/newspubs/,"""Reversing Course: The Troubled State of Academic Staffing and a Path Forward,"""
history-content,Slavery in Colonial British North America,/history-content/ask-a-historian/25577,history-content/ask-a-historian/slavery-in-colonial-british-north-america-25577.md,http://www.pbs.org/wgbh/aia/rb_index_hd.html,*Africans in America*
history-content,Slavery in Colonial British North America,/history-content/ask-a-historian/25577,history-content/ask-a-historian/slavery-in-colonial-british-north-america-25577.md,http://www.slaveryimages.org/,*The Atlantic Slave Trade and Slave Life in the Americas: A Visual Record*
history-content,Slavery in Colonial British North America,/history-content/ask-a-historian/25577,history-content/ask-a-historian/slavery-in-colonial-british-north-america-25577.md,http://www.slavevoyages.org,*The Trans-Atlantic Slave Trade Database*
history-content,Slavery in Wyoming,/history-content/ask-a-historian/25038,history-content/ask-a-historian/slavery-in-wyoming-25038.md,http://books.google.com/books?id=9zVKYtdsUDEC&printsec=frontcover&dq=History+of+Wyoming+t.+a.+larson+2nd+edition&hl=en&ei=tWQbTuu2GKT30gHrnbSYBQ&sa=X&oi=book_result&ct=result&resnum=1&ved=0CEAQ6AEwAA#v=onepage&q&f=false,History of Wyoming
history-content,Slavery in Wyoming,/history-content/ask-a-historian/25038,history-content/ask-a-historian/slavery-in-wyoming-25038.md,http://books.google.com/books?id=Jd4Km3Y8oAwC&printsec=frontcover&dq=the+comanche+empire&hl=en&src=bmrr&ei=C2UbTsvaF4Ks0AHPuMmWBQ&sa=X&oi=book_result&ct=result&resnum=1&ved=0CCkQ6AEwAA#v=onepage&q&f=false,The Comanche Empire
history-content,Slavery in Wyoming,/history-content/ask-a-historian/25038,history-content/ask-a-historian/slavery-in-wyoming-25038.md,"http://books.google.com/books?id=3KYFlabs2hQC&printsec=frontcover&dq=Slavery,+Law,+and+Politics:+The+Dred+Scott+Case+in+Historical+Perspective&hl=en&src=bmrr&ei=YGUbTtmbOsfg0QGtp_CWBQ&sa=X&oi=book_result&ct=result&resnum=1&ved=0CCkQ6AEwAA#v=onepage&q&f=false","Slavery, Law, and Politics: The Dred Scott Case in Historical Perspective"
history-content,Spanish Louisiana vs. Great Britain,/history-content/ask-a-historian/23456,history-content/ask-a-historian/spanish-louisiana-vs-great-britain-23456.md,http://future.state.gov/when/timeline/1776_timeline/john_jay_in_madrid.html,"""John Jay in Madrid."""
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://arkansas-dar.org/prudencehall.htm,website
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://chmuseums.org/southern-rev-war-institute-mc/,Southern Revolutionary War Institute
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://chmuseums.org/mccelvey/hc-family-genealogy.php/,family histories
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://www2.si.umich.edu/spies/,Spy Letters of the American Revolution
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://www.rootsweb.ancestry.com/~scyork/Cemetery/Bethel.html?,cemetery listing
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://www.bethelpresbyterian.org/the_revolutionary_war.html,webpage
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://books.google.com/books?id=T1gOAAAAIAAJ&vq=moultrie&pg=PP9#v=onepage&q=moultrie&f=false,"*The Lee Papers, Vol. II, 1776-1778*"
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://en.wikipedia.org/wiki/File:CharlestownSC1780.jpg,disposition of British forces around Charleston
history-content,Spy in a Petticoat,/history-content/ask-a-historian/23840,history-content/ask-a-historian/spy-in-a-petticoat-23840.md,http://www.sciway.net/hist/maps/mapsrw.html,maps of the Charleston area
history-content,Stonewall Jackson and the Battle of Chancellorsville,/history-content/ask-a-historian/23951,history-content/ask-a-historian/stonewall-jackson-and-the-battle-of-chancellorsville-23951.md,http://www.dean.usma.edu/history/Atlases/AmericanCivilWar/AmericanCivilWar.html,Chancellorsville Campaign
history-content,Stonewall Jackson and the Battle of Chancellorsville,/history-content/ask-a-historian/23951,history-content/ask-a-historian/stonewall-jackson-and-the-battle-of-chancellorsville-23951.md,http://www.civilwar.org/battlefields/chancellorsville.html,The Battle of Chancellorsville
history-content,Success and Failure in the New World,/history-content/ask-a-historian/25510,history-content/ask-a-historian/success-and-failure-in-the-new-world-25510.md,http://www.virtualjamestown.org/census2a.html,original settlers
history-content,Supreme Court Nominations,/history-content/ask-a-historian/22435,history-content/ask-a-historian/supreme-court-nominations-22435.md,http://www.senate.gov/pagelayout/reference/nominations/Nominations.htm,http://www.senate.gov/pagelayout/reference/nominations/Nominations.htm
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://www2.census.gov/prod2/popscan/p60-002.pdf,"*Current Population Reports: Consumer Income, Family and Individual Money Income in the United States: 1945.*"
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://economix.blogs.nytimes.com/2009/11/24/the-tax-burden-around-the-developed-world/,*New York Times*
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://www.ssa.gov/oact/progdata/taxRates.html,*Social Security Administration Trust Fund Data.*
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://www.ssa.gov/oact/COLA/cbb.html#Series,*Contributions and Benefits Bases 1937-2011*
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://www.taxfoundation.org/news/show/335.html,"*State-Local Tax Burdens, 1977-2008*"
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://www.taxpolicycenter.org/briefing-book/background/numbers/international.cfm,*Tax Policy Briefing Book: How do U.S. taxes compare internationally?*
history-content,Taxation to Revolution,/history-content/ask-a-historian/24415,history-content/ask-a-historian/taxation-to-revolution-24415.md,http://yalepress.yale.edu/yupbooks/SearchResultsTMM.asp?selType=Title&txtCriteria=Defiance%20of%20the%20Patriots,*Defiance of the Patriots: The Boston Tea Party and the Making of America*
history-content,Taxation to Revolution,/history-content/ask-a-historian/24415,history-content/ask-a-historian/taxation-to-revolution-24415.md,http://books.wwnorton.com/books/detail.aspx?ID=12727,"*From Resistance to Revolution: Colonial Radicals and the Development of Opposition to Britain, 1765-1776*"
history-content,Taxation to Revolution,/history-content/ask-a-historian/24415,history-content/ask-a-historian/taxation-to-revolution-24415.md,http://uncpress.unc.edu/browse/book_detail?title_id=562,*The Stamp Act Crisis: Prologue to Revolution*
history-content,Taxation to Revolution,/history-content/ask-a-historian/24415,history-content/ask-a-historian/taxation-to-revolution-24415.md,http://www.amazon.com/Townshend-Duties-Crisis-Revolution-1767-1773/dp/0198229674/ref=sr_1_2?s=books&ie=UTF8&qid=1291168929&sr=1-2,"*Townshend Duties Crisis: The Second Phase of the American Revolution, 1767-1773*"
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,http://www.texasslaveryproject.org/,*The Texas Slavery Project*
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,https://www.tsl.state.tx.us/treasures/giants/austin/austin-01.html,Stephen F. Austin
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,http://www.lib.utexas.edu/maps/historical/us_texas-1839-atlas-mitchell-school-04.jpg,1839 Map of Mexico and the United States
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,http://www.pbs.org/kera/usmexicanwar/resources/primary_source_window/daguerreotypes1.html,Daguerrotypes of Mexican civilians
history-content,The 4th Estate as the 4th Branch,/history-content/ask-a-historian/23821,history-content/ask-a-historian/the-4th-estate-as-the-4th-branch-23821.md,http://www.constitution.org/rf/sedition_1798.htm,Text of the Sedition Act of 1798.
history-content,The American Civil War: Total or Just?,/history-content/ask-a-historian/25245,history-content/ask-a-historian/the-american-civil-war-total-or-just-25245.md,http://avalon.law.yale.edu/19th_century/lieber.asp,Instructions for the Government of the Armies of the United States in the Field
history-content,The Disaster of Innovation,/history-content/ask-a-historian/24411,history-content/ask-a-historian/the-disaster-of-innovation-24411.md,http://eh.net/?s=phillips+cotton+gin,**EH.net**
history-content,The Disaster of Innovation,/history-content/ask-a-historian/24411,history-content/ask-a-historian/the-disaster-of-innovation-24411.md,http://docsouth.unc.edu/index.html,**Documenting the American South**
history-content,The Era of Reform,/history-content/ask-a-historian/24100,history-content/ask-a-historian/the-era-of-reform-24100.md,http://www.librarything.com/work/448257,"*American Reformers, 1815-1860*"
history-content,The Era of Reform,/history-content/ask-a-historian/24100,history-content/ask-a-historian/the-era-of-reform-24100.md,http://books.google.com/books?id=i4e49Jg5HboC&pg=PT1&dq=books+american+reformers+progressives+word+deed&hl=en&ei=lgg2TKHCH4OBlAfvotHSBw&sa=X&oi=book_result&ct=result&resnum=1&ved=0CDUQ6AEwAA#v=onepage&q&f=false,"*American Reformers, 1870-1920: Progressives in Word and Deed*"
history-content,The Era of Reform,/history-content/ask-a-historian/24100,history-content/ask-a-historian/the-era-of-reform-24100.md,http://www.librarything.com/work/691326,*Moralists and Modernizers: America's Pre-Civil War Reformers*
history-content,The Era of Reform,/history-content/ask-a-historian/24100,history-content/ask-a-historian/the-era-of-reform-24100.md,http://www.librarything.com/work/422870,*The Utopian Alternative: Fourierism in Nineteenth-Century America*
history-content,The Gaming Evolution,/history-content/ask-a-historian/25764,history-content/ask-a-historian/the-gaming-evolution-25764.md,http://gamingthepast.net/,gamingthepast.net
history-content,The Gaming Evolution,/history-content/ask-a-historian/25764,history-content/ask-a-historian/the-gaming-evolution-25764.md,http://www.atarimania.com/index.html,Atarimania
history-content,The Gaming Evolution,/history-content/ask-a-historian/25764,history-content/ask-a-historian/the-gaming-evolution-25764.md,http://www.thestrong.org/online-collections/nmop/3,Online collections
history-content,The Gaming Evolution,/history-content/ask-a-historian/25764,history-content/ask-a-historian/the-gaming-evolution-25764.md,http://www.pbs.org/kcts/videogamerevolution/index.html,The Video Game Revolution
history-content,The History of History,/history-content/ask-a-historian/24121,history-content/ask-a-historian/the-history-of-history-24121.md,http://books.google.com/books?id=0JMc2TmDZTIC,*History: Professional Scholarship in America*
history-content,The History of History,/history-content/ask-a-historian/24121,history-content/ask-a-historian/the-history-of-history-24121.md,http://books.google.com/books?id=mhiw__MLyVAC&source=gbs_navlinks_s,*That Noble Dream: The 'Objectivity Question' and the American Historical Profession*
history-content,The History of History,/history-content/ask-a-historian/24121,history-content/ask-a-historian/the-history-of-history-24121.md,http://books.google.com/books?id=M1uqjZk2n1MC&source=gbs_navlinks_s,"*Historians in Public: The Practice of American History, 1890-1970*"
history-content,The Memphis Belle,/history-content/ask-a-historian/25098,history-content/ask-a-historian/the-memphis-belle-25098.md,http://www.life.com/gallery/26102/wwii-allied-bombers-and-crews#index/0,"""WWII: Allied bombers and Crews"
history-content,The Memphis Belle,/history-content/ask-a-historian/25098,history-content/ask-a-historian/the-memphis-belle-25098.md,http://www.wwiireels.com/,"*""Memphis Belle: A Story of a Flying Fortress""*"
history-content,The Memphis Belle,/history-content/ask-a-historian/25098,history-content/ask-a-historian/the-memphis-belle-25098.md,http://www.af.mil/news/story.asp?storyID=123006538,"""B-17 Flying Fortress"
history-content,The Memphis Belle,/history-content/ask-a-historian/25098,history-content/ask-a-historian/the-memphis-belle-25098.md,http://www.91stbombgroup.com/Dailies/323rddailies.html,Dailies of the 323rd Squadron.
history-content,The Memphis Belle,/history-content/ask-a-historian/25098,history-content/ask-a-historian/the-memphis-belle-25098.md,http://books.google.com/books?id=jzsYcAAACAAJ,*Bombing the European Axis Powers. A Historical Digest of the Combined Bomber Offensive 1939–1945*
history-content,The Only Thing We Have to Fear Is Fear Itself,/history-content/ask-a-historian/24468,history-content/ask-a-historian/the-only-thing-we-have-to-fear-is-fear-itself-24468.md,http://historymatters.gmu.edu/d/5057/,FDR's First Inaugural Address
history-content,The Origins of the Service Flag,/history-content/ask-a-historian/25716,history-content/ask-a-historian/the-origins-of-the-service-flag-25716.md,http://www.archives.gov/historical-docs/todays-doc/index.html?dod-date=1113,patriotic poster
history-content,The Origins of the Service Flag,/history-content/ask-a-historian/25716,history-content/ask-a-historian/the-origins-of-the-service-flag-25716.md,http://www.tioh.hqda.pentagon.mil/FAQs/fact_sheet.aspx,Frequently Asked Questions-Service Flag and Service Lapel Button
history-content,The Origins of the Service Flag,/history-content/ask-a-historian/25716,history-content/ask-a-historian/the-origins-of-the-service-flag-25716.md,http://www.bluestarmothers.org/service-flag,About the Service Flag
history-content,The Possible Path of Barnard Bee,/history-content/ask-a-historian/24254,history-content/ask-a-historian/the-possible-path-of-barnard-bee-24254.md,http://antietam.aotw.org/,**Antietam on the Web**
history-content,The Possible Path of Barnard Bee,/history-content/ask-a-historian/24254,history-content/ask-a-historian/the-possible-path-of-barnard-bee-24254.md,http://www.nps.gov/ancm/index.htm,**Antietam**
history-content,The Possible Path of Barnard Bee,/history-content/ask-a-historian/24254,history-content/ask-a-historian/the-possible-path-of-barnard-bee-24254.md,http://www.civilwar.org/battlefields/antietam.html,**Civil War Preservation Trust: The Battle of Antietam**
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://www.collectionscanada.gc.ca/whats-on/treaties-exhibition/014001-1000-e.html,Royal Proclamation
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://avalon.law.yale.edu/18th_century/proc1763.asp,Royal Proclamation
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://hdl.loc.gov/loc.gmd/g3301r.ar011400,Cantonment of the Forces in North America
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://memory.loc.gov/cgi-bin/query/r?ammem/mgw:@field%28DOCID+@lit%28gw020319%29%2,Letter of George Washington to William Crawford
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://purl.org/net/nysl/nysdocs/423659,Papers of Sir William Johnson
history-content,"The Reason Behind the ""Stars and Bars""",/history-content/ask-a-historian/19424,history-content/ask-a-historian/the-reason-behind-the-stars-and-bars-19424.md,http://www.hup.harvard.edu/catalog.php?isbn=9780674019836,*The Confederate Battle Flag: America's Most Embattled Emblem*
history-content,"The Reason Behind the ""Stars and Bars""",/history-content/ask-a-historian/19424,history-content/ask-a-historian/the-reason-behind-the-stars-and-bars-19424.md,http://www.amazon.com/Echoes-Glory-Arms-Equipment-Confederacy/dp/0737031557,*Echoes of Glory: Arms and Equipment of the Confederacy*
history-content,The Standardization of American English,/history-content/ask-a-historian/25489,history-content/ask-a-historian/the-standardization-of-american-english-25489.md,http://dohistory.org/on_your_own/toolkit/writing.html,DoHistory.org
history-content,The Standardization of American English,/history-content/ask-a-historian/25489,history-content/ask-a-historian/the-standardization-of-american-english-25489.md,http://noahwebsterhouse.org/discover/noah-webster-history.htm,Noah Webster biography
history-content,The Standardization of American English,/history-content/ask-a-historian/25489,history-content/ask-a-historian/the-standardization-of-american-english-25489.md,http://noahwebsterhouse.org/,website
history-content,The Ways West,/history-content/ask-a-historian/24501,history-content/ask-a-historian/the-ways-west-24501.md,http://www.newyorkcanals.org/_pdfs/Daniels.pdf,Erie Canal Time Machine
history-content,The Ways West,/history-content/ask-a-historian/24501,history-content/ask-a-historian/the-ways-west-24501.md,http://books.google.com/books?id=DmgUAAAAYAAJ&dq=peck%20emigrant,"*A New Guide for Emigrants to the West: Containing Sketches of Michigan, Ohio, Indiana, Illinois, Missouri, Arkansas, with the Territory of Wisconsin and the Adjacent Parts.*"
history-content,The Ways West,/history-content/ask-a-historian/24501,history-content/ask-a-historian/the-ways-west-24501.md,http://books.google.com/books?id=VZlKAAAAMAAJ&pg=PA1#v=onepage&q&f=false,"*Illinois in 1837; A Sketch Descriptive of the Situation, Boundaries, Face of the Country, Prominent Districts, Prairies, Rivers, Minerals, Animals, Agricultural Productions, Public Lands, Plans of Internal Improvement, Manufactures, &c of the State of Illinois.*"
history-content,The Ways West,/history-content/ask-a-historian/24501,history-content/ask-a-historian/the-ways-west-24501.md,http://freepages.genealogy.rootsweb.ancestry.com/~gentutor/trails.html#Pennsylvania,Early American Roads and Trails
history-content,Tippecanoe and Walking Canes Too,/history-content/ask-a-historian/25094,history-content/ask-a-historian/tippecanoe-and-walking-canes-too-25094.md,http://wardepartmentpapers.org/,Papers of the War Department
history-content,Tips to Trappers,/history-content/ask-a-historian/23936,history-content/ask-a-historian/tips-to-trappers-23936.md,http://www.searsarchives.com/index.htm,*Sears Archives*
history-content,Tips to Trappers,/history-content/ask-a-historian/23936,history-content/ask-a-historian/tips-to-trappers-23936.md,http://digitalarchive.gsu.edu/history_theses/32/,"""Dixie Progress: Sears, Roebuck & Co. and How It Became an Icon in Southern Culture,"""
history-content,Trade Routes and Emerging Colonial Economies,/history-content/ask-a-historian/24306,history-content/ask-a-historian/trade-routes-and-emerging-colonial-economies-24306.md,http://srufaculty.sru.edu/james.hughes/201/Andes-Mexico/trade.htm,Spanish Colonial Trade Routes
history-content,Trailing Lewis and Clark,/history-content/ask-a-historian/24290,history-content/ask-a-historian/trailing-lewis-and-clark-24290.md,http://www.jstor.org/stable/3143425,"“Zebulon Montgomery Pike and the Wilkinson-Burr Conspiracy,”"
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.historyguide.org/europe/kennan.html,"""The Sources of Soviet Conduct,"""
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://avalon.law.yale.edu/20th_century/trudoc.asp,"""Address before a Joint Session of Congress,"""
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.fordham.edu/HALSALL/MOD/1947marshallplan1.html,"""Speech Delivered at Harvard University,"""
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.halkcephesi.net/kutuphane/zhdanov/Zhdanov_Cominform.htm,"""Report on the International Situation to the Cominform,"""
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.lib.washington.edu/exhibits/AllPowers/film.html,The Red Scare: A Filmography
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,"http://www.watergate.info/nixon/1959_nixon-khrushchev-kitchen-debate.shtml""","""Kitchen Debate."""
history-content,Typical in the 1930s,/history-content/ask-a-historian/14559,history-content/ask-a-historian/typical-in-the-1930s-14559.md,http://www.randomhouse.com/acmart/catalog/display.pperl?isbn=9781588340511,*Culture as History: The Transformation of American Society in the Twentieth Century*
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.history.com/topics/world-war-ii,very broad overviews
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.youtube.com/watch?v=ZBtdTiHsQqI&feature=gv,Why We Fight documentaries
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.history.army.mil/html/bookshelves/resmat/ww2list.html,Army’s U.S. Center for Military History
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.history.navy.mil/wars/index.html#anchor12058,The Naval History Center
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.archives.gov/research/ww2/,The National Archives
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.loc.gov/vets/,Veteran’s History Project
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,https://www.nvam.org/,**National Veterans Art Museum**
history-content,Understanding and Appreciating WWII Veterans,/history-content/ask-a-historian/24324,history-content/ask-a-historian/understanding-and-appreciating-wwii-veterans-24324.md,http://www.veteransmuseum.org/,"**Remembering All Veterans

[**Veterans Memorial Museum**"
history-content,Union Cavalry,/history-content/ask-a-historian/24420,history-content/ask-a-historian/union-cavalry-24420.md,https://global.oup.com/ushe/product/battle-cry-of-freedom-9780195168952?cc=us&lang=en&,*Battle Cry for Freedom*
history-content,Union Cavalry,/history-content/ask-a-historian/24420,history-content/ask-a-historian/union-cavalry-24420.md,https://lsupress.org/books/detail/the-union-cavalry-in-the-civil-war/,"*The Union Cavalry in the Civil War: The War in the West, 1861-1865*"
history-content,"U.S. Naval Power, 1775-1815",/history-content/ask-a-historian/25036,history-content/ask-a-historian/us-naval-power-1775-1815-25036.md,http://books.google.com/books/about/Jack_tars_and_commodores.html?id=h4UgAAAAMAAJ,"Jack Tars and Commodores: The American Navy, 1783-1815"
